longitude,latitude,date,cases,Org.ID,raster_value
117.5457,41.35324,2020-02-03,1,251,167.79736328125
117.5457,41.35324,2020-01-26,1,251,167.79736328125
117.5661,37.36909,2020-01-27,1,310,52.275508880615234
117.5681,32.00123,2020-01-23,1,76,29.869319915771484
117.5681,32.00123,2020-01-27,2,76,29.869319915771484
117.5681,32.00123,2020-01-24,2,76,29.869319915771484
117.5681,32.00123,2020-01-31,1,76,29.869319915771484
117.5681,32.00123,2020-01-29,2,76,29.869319915771484
117.5912,34.71065,2020-01-27,1,300,55.706539154052734
117.6048,35.894090000000006,2020-02-04,1,529,64.67158508300781
117.6105,24.601029999999998,2020-02-01,1,392,29.111204147338867
117.6105,24.601029999999998,2020-02-02,1,392,29.111204147338867
117.6105,24.601029999999998,2020-01-31,3,392,29.111204147338867
117.6105,24.601029999999998,2020-02-04,2,392,29.111204147338867
117.6105,24.601029999999998,2020-02-05,1,392,29.111204147338867
117.7166,31.646959999999996,2020-01-29,1,40,66.88005828857422
117.7166,31.646959999999996,2020-01-22,1,40,66.88005828857422
117.7956,24.39413,2020-01-30,1,370,70.86693572998047
117.8074,26.44404,2020-01-27,2,276,38.25748062133789
117.8074,26.44404,2020-02-08,1,276,38.25748062133789
117.82700000000001,37.502109999999995,2020-01-26,1,243,46.34818649291992
117.82700000000001,37.502109999999995,2020-01-28,2,243,46.34818649291992
117.82700000000001,37.502109999999995,2020-01-29,3,243,46.34818649291992
117.82700000000001,37.502109999999995,2020-02-03,1,243,46.34818649291992
117.8621,26.90625,2020-01-31,1,400,181.99867248535156
117.8965,30.944670000000002,2020-02-17,1,215,91.74231719970703
117.8965,30.944670000000002,2020-02-06,2,215,91.74231719970703
117.8965,30.944670000000002,2020-02-05,1,215,91.74231719970703
117.8965,30.944670000000002,2020-02-02,2,215,91.74231719970703
117.8965,30.944670000000002,2020-01-29,1,215,91.74231719970703
117.8965,30.944670000000002,2020-02-07,1,215,91.74231719970703
117.8965,30.944670000000002,2020-01-26,3,215,91.74231719970703
117.8965,30.944670000000002,2020-02-08,1,215,91.74231719970703
117.8965,30.944670000000002,2020-01-31,2,215,91.74231719970703
117.8965,30.944670000000002,2020-01-27,6,215,91.74231719970703
117.8965,30.944670000000002,2020-01-30,4,215,91.74231719970703
117.8965,30.944670000000002,2020-02-12,1,215,91.74231719970703
117.9998,27.74553,2020-02-02,1,402,204.84979248046875
117.9998,27.74553,2020-01-31,1,402,204.84979248046875
117.9998,27.74553,2020-02-04,1,402,204.84979248046875
118.0154,24.64094,2020-02-07,1,416,24.82939910888672
118.0154,24.64094,2020-02-02,1,416,24.82939910888672
118.0154,24.64094,2020-02-01,1,416,24.82939910888672
118.0508,36.60405,2020-01-28,1,240,129.76690673828125
118.0508,36.60405,2020-01-29,2,240,129.76690673828125
118.0508,36.60405,2020-01-26,1,240,129.76690673828125
118.0561,27.4057,2020-02-08,1,592,159.24073791503906
118.0657,36.80833,2020-02-04,2,537,20.803857803344727
118.0713,29.90755,2020-01-29,3,209,83.25421142578125
118.0713,29.90755,2020-01-30,2,209,83.25421142578125
118.0713,29.90755,2020-01-27,3,209,83.25421142578125
118.0713,29.90755,2020-01-26,1,209,83.25421142578125
118.0971,43.76347,2020-02-03,1,342,517.5573120117188
118.0971,43.76347,2020-01-28,1,342,517.5573120117188
118.0971,43.76347,2020-02-04,1,342,517.5573120117188
118.1027,32.545429999999996,2020-01-26,1,134,124.22440338134766
118.1027,32.545429999999996,2020-01-24,1,134,124.22440338134766
118.1027,32.545429999999996,2020-01-27,2,134,124.22440338134766
118.1138,24.67595,2020-01-29,1,56,11.92802619934082
118.1138,24.67595,2020-02-06,2,56,11.92802619934082
118.1138,24.67595,2020-01-24,2,56,11.92802619934082
118.1138,24.67595,2020-01-30,5,56,11.92802619934082
118.1138,24.67595,2020-01-31,4,56,11.92802619934082
118.1138,24.67595,2020-01-23,1,56,11.92802619934082
118.1138,24.67595,2020-01-27,2,56,11.92802619934082
118.1235,24.46555,2020-02-03,1,371,-3.3999999521443642e+38
118.1235,24.46555,2020-02-07,1,371,-3.3999999521443642e+38
118.1235,24.46555,2020-01-31,4,371,-3.3999999521443642e+38
118.1235,24.46555,2020-01-30,1,371,-3.3999999521443642e+38
118.1235,24.46555,2020-02-04,1,371,-3.3999999521443642e+38
118.1285,31.14997,2020-02-05,3,216,57.324947357177734
118.1285,31.14997,2020-01-27,6,216,57.324947357177734
118.1285,31.14997,2020-01-29,5,216,57.324947357177734
118.1285,31.14997,2020-02-07,2,216,57.324947357177734
118.1285,31.14997,2020-02-17,2,216,57.324947357177734
118.1285,31.14997,2020-01-26,3,216,57.324947357177734
118.1285,31.14997,2020-01-31,1,216,57.324947357177734
118.1285,31.14997,2020-02-04,2,216,57.324947357177734
118.1285,31.14997,2020-02-06,1,216,57.324947357177734
118.1296,25.39241,2020-01-31,1,395,6.063644886016846
118.1433,27.341520000000003,2020-01-27,2,277,205.59144592285156
118.1433,27.341520000000003,2020-01-31,5,277,205.59144592285156
118.1603,36.359190000000005,2020-02-04,23,407,153.41392517089844
118.1603,36.359190000000005,2020-02-06,4,407,153.41392517089844
118.1603,36.359190000000005,2020-02-15,7,407,153.41392517089844
118.1603,36.359190000000005,2020-01-31,54,407,153.41392517089844
118.1603,36.359190000000005,2020-02-16,4,407,153.41392517089844
118.1603,36.359190000000005,2020-02-08,28,407,153.41392517089844
118.1603,36.359190000000005,2020-02-01,22,407,153.41392517089844
118.1603,36.359190000000005,2020-02-03,13,407,153.41392517089844
118.1603,36.359190000000005,2020-02-14,11,407,153.41392517089844
118.2433,26.58755,2020-01-31,1,399,38.990257263183594
118.2433,26.58755,2020-02-02,2,399,38.990257263183594
118.2574,25.21145,2020-01-23,1,58,64.99513244628906
118.2574,25.21145,2020-02-06,1,58,64.99513244628906
118.2574,25.21145,2020-01-31,2,58,64.99513244628906
118.2574,25.21145,2020-01-27,5,58,64.99513244628906
118.2574,25.21145,2020-01-26,4,58,64.99513244628906
118.2809,35.31235,2020-02-04,3,45,155.2963104248047
118.2809,35.31235,2020-01-25,5,45,155.2963104248047
118.2809,35.31235,2020-01-29,8,45,155.2963104248047
118.2809,35.31235,2020-01-22,2,45,155.2963104248047
118.2886,36.848290000000006,2020-02-03,1,485,42.73872756958008
118.3354,39.72276,2020-02-04,1,317,49.416847229003906
118.3354,39.72276,2020-01-31,1,317,49.416847229003906
118.3354,39.72276,2020-01-27,1,317,49.416847229003906
118.3354,39.72276,2020-01-30,4,317,49.416847229003906
118.3354,39.72276,2020-02-05,5,317,49.416847229003906
118.3354,39.72276,2020-01-29,2,317,49.416847229003906
118.3354,39.72276,2020-02-01,3,317,49.416847229003906
118.3354,39.72276,2020-02-06,2,317,49.416847229003906
118.3354,39.72276,2020-02-20,1,317,49.416847229003906
118.3354,39.72276,2020-02-13,8,317,49.416847229003906
118.3354,39.72276,2020-02-08,4,317,49.416847229003906
118.35600000000001,31.62885,2020-02-15,1,167,26.511857986450195
118.35600000000001,31.62885,2020-01-31,8,167,26.511857986450195
118.35600000000001,31.62885,2020-01-29,4,167,26.511857986450195
118.35600000000001,31.62885,2020-01-25,4,167,26.511857986450195
118.35600000000001,31.62885,2020-02-14,1,167,26.511857986450195
118.35600000000001,31.62885,2020-02-02,1,167,26.511857986450195
118.35600000000001,31.62885,2020-02-13,2,167,26.511857986450195
118.35600000000001,31.62885,2020-01-27,3,167,26.511857986450195
118.35600000000001,31.62885,2020-02-07,1,167,26.511857986450195
118.35600000000001,31.62885,2020-01-26,3,167,26.511857986450195
118.35600000000001,31.62885,2020-02-04,2,167,26.511857986450195
118.3777,25.01462,2020-02-03,1,268,112.8364486694336
118.3777,25.01462,2020-02-04,2,268,112.8364486694336
118.3777,25.01462,2020-01-30,3,268,112.8364486694336
118.3777,25.01462,2020-02-08,1,268,112.8364486694336
118.3777,25.01462,2020-01-27,1,268,112.8364486694336
118.5051,35.12195,2020-01-27,1,303,34.65545654296875
118.5051,35.12195,2020-02-04,1,303,34.65545654296875
118.5128,27.9424,2020-01-27,1,279,6.001886367797852
118.5202,33.786809999999996,2020-02-06,1,229,98.30472564697266
118.5202,33.786809999999996,2020-01-31,1,229,98.30472564697266
118.5202,33.786809999999996,2020-01-29,1,229,98.30472564697266
118.5202,33.786809999999996,2020-02-03,1,229,98.30472564697266
118.5202,33.786809999999996,2020-02-15,1,229,98.30472564697266
118.5202,33.786809999999996,2020-02-02,1,229,98.30472564697266
118.5202,33.786809999999996,2020-01-27,2,229,98.30472564697266
118.5202,33.786809999999996,2020-02-04,1,229,98.30472564697266
118.5202,33.786809999999996,2020-01-26,1,229,98.30472564697266
118.5443,24.729689999999998,2020-02-02,2,393,66.39118957519531
118.5443,24.729689999999998,2020-02-03,2,393,66.39118957519531
118.5443,24.729689999999998,2020-01-31,1,393,66.39118957519531
118.5443,24.729689999999998,2020-02-05,2,393,66.39118957519531
118.5443,24.729689999999998,2020-02-01,5,393,66.39118957519531
118.5449,24.91283,2020-01-27,1,266,46.32024383544922
118.5969,35.90842,2020-02-04,1,530,50.55103302001953
118.618,24.921429999999997,2020-01-27,1,267,37.14064025878906
118.618,24.921429999999997,2020-01-30,1,267,37.14064025878906
118.633,42.38503,2020-02-04,1,496,258.63958740234375
118.633,42.38503,2020-02-03,1,496,258.63958740234375
118.67399999999999,28.9356,2020-01-27,2,199,95.47881317138672
118.67399999999999,28.9356,2020-02-03,2,199,95.47881317138672
118.67399999999999,28.9356,2020-01-29,5,199,95.47881317138672
118.67399999999999,28.9356,2020-01-26,2,199,95.47881317138672
118.67399999999999,28.9356,2020-02-02,1,199,95.47881317138672
118.6935,25.46516,2020-02-02,2,435,337.1597595214844
118.7543,27.608109999999996,2020-01-31,2,401,357.8910827636719
118.7543,27.608109999999996,2020-02-07,1,401,357.8910827636719
118.7543,27.608109999999996,2020-02-08,1,401,357.8910827636719
118.7675,26.2097,2020-02-03,1,479,348.6620178222656
118.8018,24.99057,2020-02-03,1,477,32.2181396484375
118.8018,24.99057,2020-02-08,1,477,32.2181396484375
118.8424,31.92997,2020-01-31,3,75,9.13162899017334
118.8424,31.92997,2020-02-03,4,75,9.13162899017334
118.8424,31.92997,2020-02-15,1,75,9.13162899017334
118.8424,31.92997,2020-02-13,1,75,9.13162899017334
118.8424,31.92997,2020-02-06,5,75,9.13162899017334
118.8424,31.92997,2020-02-02,5,75,9.13162899017334
118.8424,31.92997,2020-02-01,7,75,9.13162899017334
118.8424,31.92997,2020-02-18,1,75,9.13162899017334
118.8424,31.92997,2020-02-04,3,75,9.13162899017334
118.8424,31.92997,2020-02-08,6,75,9.13162899017334
118.8424,31.92997,2020-01-25,4,75,9.13162899017334
118.8424,31.92997,2020-01-27,3,75,9.13162899017334
118.8424,31.92997,2020-01-29,9,75,9.13162899017334
118.8424,31.92997,2020-02-05,5,75,9.13162899017334
118.8424,31.92997,2020-02-07,8,75,9.13162899017334
118.8424,31.92997,2020-01-23,2,75,9.13162899017334
118.8534,30.68815,2020-02-05,1,213,393.7776794433594
118.8534,30.68815,2020-01-29,2,213,393.7776794433594
118.8534,30.68815,2020-01-26,1,213,393.7776794433594
118.8534,30.68815,2020-01-27,1,213,393.7776794433594
118.8683,26.61637,2020-02-18,1,582,140.2502899169922
118.8683,26.61637,2020-02-08,2,582,140.2502899169922
118.8683,26.61637,2020-02-07,5,582,140.2502899169922
118.8826,43.226259999999996,2020-02-05,3,253,82.59745788574219
118.8826,43.226259999999996,2020-01-26,1,253,82.59745788574219
118.8892,25.45184,2020-01-31,4,191,60.31568908691406
118.8892,25.45184,2020-01-27,2,191,60.31568908691406
118.8892,25.45184,2020-01-26,9,191,60.31568908691406
118.8892,25.45184,2020-02-06,2,191,60.31568908691406
118.9257,25.41917,2020-01-31,1,373,47.06013107299805
118.9257,25.41917,2020-02-07,3,373,47.06013107299805
118.9257,25.41917,2020-02-02,4,373,47.06013107299805
118.9257,25.41917,2020-01-30,3,373,47.06013107299805
118.9257,25.41917,2020-02-03,3,373,47.06013107299805
118.9257,25.41917,2020-02-01,2,373,47.06013107299805
118.9257,25.41917,2020-02-05,2,373,47.06013107299805
118.9601,27.32212,2020-02-07,1,583,185.9351043701172
118.9639,33.357009999999995,2020-02-15,3,225,39.08502960205078
118.9639,33.357009999999995,2020-02-07,3,225,39.08502960205078
118.9639,33.357009999999995,2020-01-31,2,225,39.08502960205078
118.9639,33.357009999999995,2020-01-29,5,225,39.08502960205078
118.9639,33.357009999999995,2020-02-17,1,225,39.08502960205078
118.9639,33.357009999999995,2020-01-27,1,225,39.08502960205078
118.9639,33.357009999999995,2020-02-13,5,225,39.08502960205078
118.9639,33.357009999999995,2020-01-26,1,225,39.08502960205078
118.9639,33.357009999999995,2020-02-05,8,225,39.08502960205078
118.9639,33.357009999999995,2020-02-06,3,225,39.08502960205078
118.9639,33.357009999999995,2020-02-01,1,225,39.08502960205078
118.9639,33.357009999999995,2020-02-08,4,225,39.08502960205078
118.9639,33.357009999999995,2020-02-14,4,225,39.08502960205078
118.9639,33.357009999999995,2020-02-03,4,225,39.08502960205078
118.9639,33.357009999999995,2020-02-02,5,225,39.08502960205078
118.9639,33.357009999999995,2020-02-16,2,225,39.08502960205078
118.9639,33.357009999999995,2020-02-04,4,225,39.08502960205078
119.0533,25.603379999999998,2020-01-31,1,396,180.42579650878906
119.054565,29.091673999999998,2020-02-20,27,617,87.89971160888672
119.0713,36.55315,2020-01-24,1,141,109.60671997070312
119.0713,36.55315,2020-01-26,1,141,109.60671997070312
119.0713,36.55315,2020-01-28,1,141,109.60671997070312
119.0713,36.55315,2020-01-29,2,141,109.60671997070312
119.0713,36.55315,2020-02-02,2,141,109.60671997070312
119.0789,25.39559,2020-02-05,2,269,3.3948557376861572
119.0789,25.39559,2020-01-27,3,269,3.3948557376861572
119.0789,25.39559,2020-01-30,1,269,3.3948557376861572
119.0789,25.39559,2020-02-02,1,269,3.3948557376861572
119.1325,34.534,2020-02-15,2,80,26.522714614868164
119.1325,34.534,2020-02-13,3,80,26.522714614868164
119.1325,34.534,2020-02-03,3,80,26.522714614868164
119.1325,34.534,2020-02-05,2,80,26.522714614868164
119.1325,34.534,2020-01-26,2,80,26.522714614868164
119.1325,34.534,2020-02-04,3,80,26.522714614868164
119.1325,34.534,2020-02-07,3,80,26.522714614868164
119.1325,34.534,2020-01-29,3,80,26.522714614868164
119.1325,34.534,2020-02-14,1,80,26.522714614868164
119.1325,34.534,2020-02-02,1,80,26.522714614868164
119.1325,34.534,2020-02-06,2,80,26.522714614868164
119.1325,34.534,2020-01-31,4,80,26.522714614868164
119.1325,34.534,2020-01-23,1,80,26.522714614868164
119.1325,34.534,2020-02-08,5,80,26.522714614868164
119.1358,35.58324,2020-02-02,1,138,222.3253631591797
119.1358,35.58324,2020-01-24,1,138,222.3253631591797
119.1358,35.58324,2020-01-26,1,138,222.3253631591797
119.1358,35.58324,2020-01-25,2,138,222.3253631591797
119.1358,35.58324,2020-01-29,2,138,222.3253631591797
119.1358,35.58324,2020-01-27,1,138,222.3253631591797
119.1358,35.58324,2020-02-03,2,138,222.3253631591797
119.1364,36.683440000000004,2020-02-04,2,536,19.148378372192383
119.1789,26.05196,2020-01-26,4,30,42.252689361572266
119.1789,26.05196,2020-01-22,1,30,42.252689361572266
119.1789,26.05196,2020-01-24,3,30,42.252689361572266
119.1789,26.05196,2020-01-27,1,30,42.252689361572266
119.1789,26.05196,2020-01-28,1,30,42.252689361572266
119.1789,26.05196,2020-01-25,8,30,42.252689361572266
119.1789,26.05196,2020-01-31,7,30,42.252689361572266
119.1789,26.05196,2020-01-23,1,30,42.252689361572266
119.1789,26.05196,2020-02-06,1,30,42.252689361572266
119.1835,40.09067,2020-02-04,1,409,282.8160705566406
119.1835,40.09067,2020-02-06,1,409,282.8160705566406
119.1835,40.09067,2020-02-02,1,409,282.8160705566406
119.1835,40.09067,2020-01-31,1,409,282.8160705566406
119.1945,25.23526,2020-01-30,1,372,58.101417541503906
119.1945,25.23526,2020-02-04,1,372,58.101417541503906
119.2411,42.96581,2020-02-13,2,607,110.00909423828125
119.2797,26.09591,2020-02-07,1,581,117.44754028320312
119.3006,26.22387,2020-02-01,3,397,309.7365417480469
119.3006,26.22387,2020-02-03,2,397,309.7365417480469
119.3006,26.22387,2020-01-31,1,397,309.7365417480469
119.3016,27.09157,2020-02-04,2,438,123.97962951660156
119.3016,27.09157,2020-02-05,2,438,123.97962951660156
119.3016,27.09157,2020-02-02,2,438,123.97962951660156
119.324,26.017120000000002,2020-02-08,3,478,25.275794982910156
119.324,26.017120000000002,2020-02-03,2,478,25.275794982910156
119.3656,25.631429999999998,2020-01-31,1,328,120.8191909790039
119.3656,25.631429999999998,2020-01-30,2,328,120.8191909790039
119.3656,25.631429999999998,2020-01-28,1,328,120.8191909790039
119.3656,25.631429999999998,2020-02-03,1,328,120.8191909790039
119.3656,25.631429999999998,2020-02-02,3,328,120.8191909790039
119.3656,25.631429999999998,2020-02-01,2,328,120.8191909790039
119.3701,35.46201,2020-01-27,1,304,90.97123718261719
119.4537,32.01638,2020-02-08,1,219,91.52025604248047
119.4537,32.01638,2020-02-01,1,219,91.52025604248047
119.4537,32.01638,2020-02-07,2,219,91.52025604248047
119.4537,32.01638,2020-02-04,1,219,91.52025604248047
119.4537,32.01638,2020-02-03,2,219,91.52025604248047
119.4537,32.01638,2020-02-06,1,219,91.52025604248047
119.4537,32.01638,2020-01-26,2,219,91.52025604248047
119.4537,32.01638,2020-02-05,2,219,91.52025604248047
119.4564,32.9902,2020-01-30,5,381,105.00595092773438
119.4715,29.901659999999996,2020-02-03,26,157,152.00978088378906
119.4715,29.901659999999996,2020-02-04,9,157,152.00978088378906
119.4715,29.901659999999996,2020-02-13,3,157,152.00978088378906
119.4715,29.901659999999996,2020-02-16,2,157,152.00978088378906
119.4715,29.901659999999996,2020-02-19,1,157,152.00978088378906
119.4715,29.901659999999996,2020-02-08,3,157,152.00978088378906
119.4715,29.901659999999996,2020-02-07,6,157,152.00978088378906
119.4715,29.901659999999996,2020-02-05,10,157,152.00978088378906
119.4715,29.901659999999996,2020-01-30,16,157,152.00978088378906
119.4715,29.901659999999996,2020-02-01,12,157,152.00978088378906
119.4715,29.901659999999996,2020-02-02,8,157,152.00978088378906
119.4715,29.901659999999996,2020-01-27,5,157,152.00978088378906
119.4715,29.901659999999996,2020-01-26,5,157,152.00978088378906
119.4715,29.901659999999996,2020-02-06,5,157,152.00978088378906
119.4715,29.901659999999996,2020-01-29,37,157,152.00978088378906
119.4715,29.901659999999996,2020-02-14,1,157,152.00978088378906
119.4715,29.901659999999996,2020-01-25,16,157,152.00978088378906
119.4729,32.73976,2020-01-27,4,77,147.39439392089844
119.4729,32.73976,2020-02-08,1,77,147.39439392089844
119.4729,32.73976,2020-01-31,5,77,147.39439392089844
119.4729,32.73976,2020-01-29,3,77,147.39439392089844
119.4729,32.73976,2020-02-02,1,77,147.39439392089844
119.4729,32.73976,2020-01-23,1,77,147.39439392089844
119.4729,32.73976,2020-02-06,2,77,147.39439392089844
119.4729,32.73976,2020-02-14,1,77,147.39439392089844
119.4729,32.73976,2020-02-03,1,77,147.39439392089844
119.4729,32.73976,2020-02-16,1,77,147.39439392089844
119.4729,32.73976,2020-02-15,1,77,147.39439392089844
119.4745,26.976740000000003,2020-01-27,5,60,138.97377014160156
119.4745,26.976740000000003,2020-01-29,1,60,138.97377014160156
119.4745,26.976740000000003,2020-01-23,1,60,138.97377014160156
119.5133,28.20076,2020-01-30,1,196,141.54283142089844
119.5133,28.20076,2020-02-01,6,196,141.54283142089844
119.5133,28.20076,2020-02-07,1,196,141.54283142089844
119.5133,28.20076,2020-01-27,2,196,141.54283142089844
119.5133,28.20076,2020-02-02,2,196,141.54283142089844
119.5133,28.20076,2020-01-26,3,196,141.54283142089844
119.5133,28.20076,2020-01-29,1,196,141.54283142089844
119.55,26.301940000000002,2020-01-28,2,330,266.5587463378906
119.55,26.301940000000002,2020-01-31,4,330,266.5587463378906
119.5504,25.91169,2020-02-05,1,329,41.00554656982422
119.5504,25.91169,2020-01-28,2,329,41.00554656982422
119.5504,25.91169,2020-02-04,2,329,41.00554656982422
119.5504,25.91169,2020-01-31,1,329,41.00554656982422
119.5504,25.91169,2020-02-07,1,329,41.00554656982422
119.6369,31.62592,2020-02-15,3,166,187.20013427734375
119.6369,31.62592,2020-02-04,5,166,187.20013427734375
119.6369,31.62592,2020-01-25,5,166,187.20013427734375
119.6369,31.62592,2020-02-06,2,166,187.20013427734375
119.6369,31.62592,2020-02-17,1,166,187.20013427734375
119.6369,31.62592,2020-02-18,1,166,187.20013427734375
119.6369,31.62592,2020-02-16,3,166,187.20013427734375
119.6369,31.62592,2020-01-27,3,166,187.20013427734375
119.6369,31.62592,2020-02-05,3,166,187.20013427734375
119.6369,31.62592,2020-02-13,5,166,187.20013427734375
119.6369,31.62592,2020-02-01,1,166,187.20013427734375
119.6369,31.62592,2020-02-03,4,166,187.20013427734375
119.6369,31.62592,2020-01-29,2,166,187.20013427734375
119.6369,31.62592,2020-02-07,2,166,187.20013427734375
119.6369,31.62592,2020-01-31,1,166,187.20013427734375
119.8686,30.74578,2020-01-29,2,214,360.3272399902344
119.8686,30.74578,2020-01-27,2,214,360.3272399902344
119.8686,30.74578,2020-02-07,1,214,360.3272399902344
119.8686,30.74578,2020-02-02,3,214,360.3272399902344
119.8686,30.74578,2020-01-26,1,214,360.3272399902344
119.8686,30.74578,2020-01-30,1,214,360.3272399902344
119.9524,29.117459999999998,2020-02-06,1,200,375.91351318359375
119.9524,29.117459999999998,2020-01-30,7,200,375.91351318359375
119.9524,29.117459999999998,2020-01-29,13,200,375.91351318359375
119.9524,29.117459999999998,2020-02-07,4,200,375.91351318359375
119.9524,29.117459999999998,2020-02-05,3,200,375.91351318359375
119.9524,29.117459999999998,2020-01-27,4,200,375.91351318359375
119.9524,29.117459999999998,2020-02-03,8,200,375.91351318359375
119.9524,29.117459999999998,2020-02-04,4,200,375.91351318359375
119.9524,29.117459999999998,2020-01-26,2,200,375.91351318359375
119.9524,29.117459999999998,2020-02-02,2,200,375.91351318359375
119.9524,29.117459999999998,2020-02-08,1,200,375.91351318359375
119.9801,26.866259999999997,2020-02-02,1,376,41.86203384399414
119.9801,26.866259999999997,2020-01-30,1,376,41.86203384399414
120.0166,41.51421,2020-01-23,1,89,246.6070556640625
120.0166,41.51421,2020-01-27,1,89,246.6070556640625
120.0166,41.51421,2020-02-01,1,89,246.6070556640625
120.0166,41.51421,2020-02-03,6,89,246.6070556640625
120.0166,41.51421,2020-01-29,2,89,246.6070556640625
120.0166,41.51421,2020-02-05,6,89,246.6070556640625
120.0166,41.51421,2020-01-31,1,89,246.6070556640625
120.0575,32.57248,2020-02-03,2,221,159.88035583496094
120.0575,32.57248,2020-01-31,5,221,159.88035583496094
120.0575,32.57248,2020-01-29,5,221,159.88035583496094
120.0575,32.57248,2020-02-04,3,221,159.88035583496094
120.0575,32.57248,2020-02-02,4,221,159.88035583496094
120.0575,32.57248,2020-02-06,1,221,159.88035583496094
120.0575,32.57248,2020-02-05,2,221,159.88035583496094
120.0575,32.57248,2020-01-27,3,221,159.88035583496094
120.0575,32.57248,2020-02-07,1,221,159.88035583496094
120.0575,32.57248,2020-01-26,1,221,159.88035583496094
120.0767,31.52812,2020-02-08,4,217,56.54081344604492
120.0767,31.52812,2020-02-03,2,217,56.54081344604492
120.0767,31.52812,2020-01-26,1,217,56.54081344604492
120.0767,31.52812,2020-02-01,6,217,56.54081344604492
120.0767,31.52812,2020-01-27,4,217,56.54081344604492
120.0767,31.52812,2020-02-04,1,217,56.54081344604492
120.0767,31.52812,2020-02-16,2,217,56.54081344604492
120.0767,31.52812,2020-02-14,1,217,56.54081344604492
120.0767,31.52812,2020-01-31,1,217,56.54081344604492
120.0767,31.52812,2020-02-15,1,217,56.54081344604492
120.0767,31.52812,2020-02-06,3,217,56.54081344604492
120.0767,31.52812,2020-02-02,4,217,56.54081344604492
120.0767,31.52812,2020-02-07,3,217,56.54081344604492
120.0767,31.52812,2020-02-13,2,217,56.54081344604492
120.0767,31.52812,2020-02-05,2,217,56.54081344604492
120.0767,31.52812,2020-01-29,4,217,56.54081344604492
120.1436,36.454840000000004,2020-02-05,1,84,80.11576843261719
120.1436,36.454840000000004,2020-02-04,6,84,80.11576843261719
120.1436,36.454840000000004,2020-01-29,2,84,80.11576843261719
120.1436,36.454840000000004,2020-02-02,1,84,80.11576843261719
120.1436,36.454840000000004,2020-02-03,4,84,80.11576843261719
120.1436,36.454840000000004,2020-01-23,3,84,80.11576843261719
120.1436,36.454840000000004,2020-01-27,4,84,80.11576843261719
120.1436,36.454840000000004,2020-01-24,1,84,80.11576843261719
120.1436,36.454840000000004,2020-01-25,4,84,80.11576843261719
120.1436,36.454840000000004,2020-01-26,3,84,80.11576843261719
120.1736,33.52337,2020-01-31,5,226,35.503570556640625
120.1736,33.52337,2020-02-05,1,226,35.503570556640625
120.1736,33.52337,2020-01-29,5,226,35.503570556640625
120.1736,33.52337,2020-02-13,1,226,35.503570556640625
120.1736,33.52337,2020-02-14,1,226,35.503570556640625
120.1736,33.52337,2020-01-26,1,226,35.503570556640625
120.1736,33.52337,2020-02-01,2,226,35.503570556640625
120.1736,33.52337,2020-02-07,1,226,35.503570556640625
120.1972,40.62562,2020-02-03,5,318,136.21185302734375
120.1972,40.62562,2020-01-27,1,318,136.21185302734375
120.1972,40.62562,2020-01-28,1,318,136.21185302734375
120.1972,40.62562,2020-01-29,2,318,136.21185302734375
120.1972,40.62562,2020-02-01,1,318,136.21185302734375
120.1972,40.62562,2020-02-05,7,318,136.21185302734375
120.3645,36.11189,2020-02-04,1,531,8.087828636169434
120.4195,36.18703,2020-02-04,1,532,6.900932312011719
120.4404,27.905379999999997,2020-02-13,6,9,96.35675811767578
120.4404,27.905379999999997,2020-02-17,1,9,96.35675811767578
120.4404,27.905379999999997,2020-01-27,42,9,96.35675811767578
120.4404,27.905379999999997,2020-02-07,17,9,96.35675811767578
120.4404,27.905379999999997,2020-02-14,3,9,96.35675811767578
120.4404,27.905379999999997,2020-01-26,12,9,96.35675811767578
120.4404,27.905379999999997,2020-02-01,24,9,96.35675811767578
120.4404,27.905379999999997,2020-02-03,98,9,96.35675811767578
120.4404,27.905379999999997,2020-02-06,25,9,96.35675811767578
120.4404,27.905379999999997,2020-02-16,1,9,96.35675811767578
120.4404,27.905379999999997,2020-02-02,26,9,96.35675811767578
120.4404,27.905379999999997,2020-02-08,10,9,96.35675811767578
120.4404,27.905379999999997,2020-02-04,24,9,96.35675811767578
120.4404,27.905379999999997,2020-01-21,2,9,96.35675811767578
120.4404,27.905379999999997,2020-02-15,3,9,96.35675811767578
120.4404,27.905379999999997,2020-02-05,32,9,96.35675811767578
120.4404,27.905379999999997,2020-01-29,112,9,96.35675811767578
120.4404,27.905379999999997,2020-01-30,55,9,96.35675811767578
120.63600000000001,29.7353,2020-02-13,1,62,565.2018432617188
120.63600000000001,29.7353,2020-01-30,4,62,565.2018432617188
120.63600000000001,29.7353,2020-01-27,2,62,565.2018432617188
120.63600000000001,29.7353,2020-02-02,3,62,565.2018432617188
120.63600000000001,29.7353,2020-01-23,1,62,565.2018432617188
120.63600000000001,29.7353,2020-01-29,12,62,565.2018432617188
120.63600000000001,29.7353,2020-02-08,2,62,565.2018432617188
120.63600000000001,29.7353,2020-01-26,3,62,565.2018432617188
120.63600000000001,29.7353,2020-02-07,2,62,565.2018432617188
120.63600000000001,29.7353,2020-02-01,3,62,565.2018432617188
120.63600000000001,29.7353,2020-02-06,1,62,565.2018432617188
120.63600000000001,29.7353,2020-02-05,3,62,565.2018432617188
120.6418,31.378020000000003,2020-02-02,6,39,119.1661376953125
